Cluster.ID,Parent,TaxIDs,GIs,Genera,L.min,L.max,MAD,Defline.of.longest.sequence
2785,29089,4,10,1,1140,1140,1,"Nomascus concolor concolor haplotype NCO1 cytochrome b (cytb) gene, partial cds; mitochondrial"
2795,9592,4,10,1,764,795,0.9922012579,"Gorilla gorilla intergenic spacer, locus 16, isolate akiba"
2849,9443,4,10,4,484,824,0.6748786408,"Gorilla gorilla OR6F1-like gene, partial sequence"
2852,9443,4,10,4,278,1226,0.5,"Pan paniscus HOXC10 (HOXC10) gene, partial cds"
2883,207598,4,10,3,571,1017,0.7493608653,"Gorilla gorilla L1 retrotransposon L1Gg-1A, complete sequence"
2885,1965096,4,9,1,848,1170,0.8752136752,"Callithrix sp. oxytocin receptor (OXTR) mRNA, complete cds"
2907,9469,4,9,1,1587,1595,0.9972135145,"Nycticebus pygmaeus 16S ribosomal RNA gene, complete sequence; mitochondrial"
2908,9469,4,9,1,1482,1542,0.9956766105,"Nycticebus bengalensis cytochrome oxidase subunit I (COXI) gene, complete cds; mitochondrial"
2929,376912,4,9,2,684,684,1,"Carlito syrichta mitochondrial DNA, complete genome"
2975,38070,4,9,2,473,553,0.9423347398,"Cebus apella apella clone Caa_01 ABO glycosyltransferase (ABO) gene, exon 7 and partial cds"
3031,54136,4,9,1,474,589,0.8564421807,Trachypithecus johnii chromosome X marker marker X37 genomic sequence
3032,54136,4,9,1,542,611,0.968903437,Trachypithecus johnii isolate CES09457 anonymous intergenic region X2 genomic sequence
3044,325165,4,9,1,709,710,0.9992175274,Nomascus leucogenys isolate 1005 noncoding region 21 genomic sequence
3045,325165,4,9,1,653,667,0.9965017491,Nomascus leucogenys isolate 1005 noncoding region 20 genomic sequence
3046,325165,4,9,1,783,783,1,Nomascus leucogenys isolate 1005 noncoding region 15 genomic sequence
3047,325165,4,9,1,798,798,1,Nomascus leucogenys isolate 1005 noncoding region 16 genomic sequence
3048,325165,4,9,1,803,803,1,Nomascus leucogenys isolate 1005 noncoding region 13 genomic sequence
3049,325165,4,9,1,754,757,0.9995596653,Nomascus leucogenys isolate 1005 noncoding region 12 genomic sequence
3050,325165,4,9,1,768,772,0.9994242948,Nomascus leucogenys isolate 1005 noncoding region 10 genomic sequence
3051,325165,4,9,1,688,690,0.9993558776,Nomascus leucogenys isolate 1005 noncoding region 8 genomic sequence
3052,325165,4,9,1,887,888,0.998998999,Nomascus leucogenys isolate 1005 noncoding region 7 genomic sequence
3053,325165,4,9,1,873,873,1,Nomascus leucogenys isolate 1005 noncoding region 5 genomic sequence
3054,325165,4,9,1,985,985,1,Nomascus leucogenys isolate 1005 noncoding region 4 genomic sequence
3055,325165,4,9,1,832,833,0.9990662932,Nomascus leucogenys isolate 1005 noncoding region 3 genomic sequence
3056,325165,4,9,1,1056,1060,0.9966457023,Nomascus leucogenys isolate 378 noncoding region 2 genomic sequence
3057,325165,4,9,1,896,897,0.9990090425,Nomascus leucogenys isolate 1006 noncoding region 1 genomic sequence
3115,9443,4,9,4,257,726,0.8397612489,TSA: Macaca mulatta Mamu_187014 mRNA sequence
3129,314293,4,9,4,355,1405,0.686437327,"Papio hamadryas cynocephalus amelogenin (AMGX) gene, intron 3, complete sequence"
3146,1965096,4,8,1,1107,1557,0.9624277457,"Callithrix kuhlii mitochondrion, complete genome"
3150,2059839,4,8,1,949,951,0.9992113565,"Cercopithecus lhoesti voucher MfN<DEU>:33545 mitochondrion, partial genome"
3151,2059839,4,8,1,1558,1559,0.9996792816,"Cercopithecus solatus voucher RMCA:92-124-M-0003 mitochondrion, partial genome"
3152,2059839,4,8,1,858,957,0.9865464995,"Cercopithecus solatus voucher NHMUK:ZD.1987.20 mitochondrion, partial genome"
3153,2059839,4,8,1,1673,1811,0.9818470458,"Cercopithecus solatus voucher NHMUK:ZD.1987.20 mitochondrion, partial genome"
3154,2059839,4,8,1,1052,1141,0.9902497809,"Cercopithecus solatus voucher NHMUK:ZD.1987.20 mitochondrion, partial genome"
3155,2059839,4,8,1,480,1074,0.7920158287,"Cercopithecus lhoesti mitochondrion, complete genome"
3182,9461,4,8,2,681,681,1,"Perodicticus potto mitochondrial DNA, complete genome"
3183,9461,4,8,2,784,784,1,"Perodicticus potto mitochondrial DNA, complete genome"
3195,261733,4,8,1,1140,1140,1,"Phaner furcifer cytochrome b gene, complete cds; mitochondrial"
3215,376912,4,8,2,1569,1587,0.9914933837,"Carlito syrichta mitochondrial DNA, complete genome"
3216,376912,4,8,2,681,681,1,"Carlito syrichta mitochondrial DNA, complete genome"
3217,376912,4,8,2,784,784,1,"Carlito syrichta mitochondrial DNA, complete genome"
3218,376912,4,8,2,1378,1378,1,"Carlito syrichta mitochondrial DNA, complete genome"
3219,376912,4,8,2,1812,1815,0.9987603306,"Carlito syrichta mitochondrial DNA, complete genome"
3220,376912,4,8,2,1517,1534,0.9942959583,"Carlito syrichta mitochondrial DNA, complete genome"
3227,38039,4,8,3,549,688,0.9494912791,"Chiropotes israelita mitochondrion, complete genome"
3262,38068,4,8,2,805,1556,0.9229595116,"Lagothrix lagotricha mitochondrion, complete genome"
3315,9577,4,8,2,1019,1059,0.9763928234,"Hylobates leucogenys C-C chemokine receptor type 5 (CCR5) gene, complete cds"
3362,314293,4,8,4,315,996,0.8711094378,"Cercocebus torquatus atys FAS antigen CD95 mRNA, complete cds"
3363,314293,4,8,3,267,1410,0.5484929078,TSA: Macaca mulatta Mamu_375063 mRNA sequence
3372,9443,4,8,4,260,1523,0.44722587,"Pan paniscus GSC (GSC) gene, complete cds"
3378,314293,4,8,4,799,813,0.987699877,"Saimiri boliviensis paternally expressed 10 (PEG10), transcript variant 1, mRNA"
3381,314293,4,8,4,355,1147,0.5221229294,"Gorilla gorilla IPF1 (IPF1) gene, complete cds"
3382,314293,4,8,4,393,1619,0.4866429895,"Pan paniscus ZNF24 (ZNF24) gene, complete cds"
3383,314293,4,8,3,335,1178,0.5207979626,"Lagothrix lagotricha HOXD4 (HOXD4) gene, complete cds"
3384,314293,4,8,3,324,773,0.5685640362,"G591P626712RC11.T0 Clint Pan troglodytes verus STS genomic, sequence tagged site"
3386,314293,4,8,4,631,852,0.9308978873,"Saguinus oedipus C4 complement (Saoe-C4-2*01) gene, multiple alleles"
3412,1965096,4,7,1,480,656,0.9194250871,"Callithrix geoffroyi SRY (SRY) gene, partial cds"
3415,2059839,4,7,1,346,346,1,"Cercopithecus solatus voucher NHMUK:ZD.1987.20 mitochondrion, partial genome"
3442,9469,4,7,1,1273,1392,0.9490968801,"Nycticebus pygmaeus D-loop, complete sequence; mitochondrial"
3471,9445,4,7,3,260,538,0.7230483271,Lemur catta SINE element St1
3507,38039,4,7,2,922,951,0.9944419408,"Chiropotes israelita mitochondrion, complete genome"
3510,38039,4,7,3,680,707,0.9676702364,"Cacajao calvus isolate CCL-1 RPGRIP1 gene, partial sequence"
3552,378855,4,7,2,346,346,1,"Alouatta seniculus mitochondrion, complete genome"
3553,378855,4,7,2,297,297,1,"Alouatta seniculus mitochondrion, complete genome"
3556,38068,4,7,3,624,886,0.830538536,"Lagothrix lagotricha 1q31.3 non-coding marker, genomic sequence"
3557,38068,4,7,3,566,649,0.9566365838,"Brachyteles arachnoides 10q23.1 non-coding marker, genomic sequence"
3585,38066,4,7,1,926,955,0.9884816754,"Alouatta seniculus mitochondrion, complete genome"
3607,9529,4,7,1,1022,1561,0.9482932186,"Cercocebus atys voucher RBINS:12230 mitochondrion, partial genome"
3613,36223,4,7,1,950,951,0.9998497822,"Cercopithecus ascanius schmidti voucher NHMUK:ZD.1972.37 mitochondrion, partial genome"
3614,36223,4,7,1,1555,1557,0.9993577392,"Cercopithecus ascanius whitesidei voucher RMCA:19554 mitochondrion, partial genome"
3615,36223,4,7,1,957,957,1,"Cercopithecus ascanius schmidti voucher NHMUK:ZD.1972.37 mitochondrion, partial genome"
3616,36223,4,7,1,1042,1042,1,"Cercopithecus ascanius schmidti voucher NHMUK:ZD.1972.37 mitochondrion, partial genome"
3617,36223,4,7,1,1569,1569,1,"Cercopithecus ascanius schmidti voucher NHMUK:ZD.1972.37 mitochondrion, partial genome"
3618,36223,4,7,1,684,684,1,"Cercopithecus ascanius schmidti voucher NHMUK:ZD.1972.37 mitochondrion, partial genome"
3619,36223,4,7,1,442,681,0.9498636459,"Cercopithecus ascanius schmidti voucher NHMUK:ZD.1972.37 mitochondrion, partial genome"
3620,36223,4,7,1,781,784,0.9994533528,"Cercopithecus ascanius schmidti voucher NHMUK:ZD.1972.37 mitochondrion, partial genome"
3621,36223,4,7,1,295,346,0.9789430223,"Cercopithecus ascanius schmidti voucher NHMUK:ZD.1972.37 mitochondrion, partial genome"
3622,36223,4,7,1,1221,1378,0.9688990255,"Cercopithecus ascanius schmidti voucher NHMUK:ZD.1972.37 mitochondrion, partial genome"
3623,36223,4,7,1,1689,1806,0.9894004113,"Cercopithecus ascanius schmidti voucher NHMUK:ZD.1972.37 mitochondrion, partial genome"
3624,36223,4,7,1,509,522,0.995621237,"Cercopithecus ascanius schmidti voucher NHMUK:ZD.1972.37 mitochondrion, partial genome"
3625,36223,4,7,1,1102,1141,0.9951170652,"Cercopithecus ascanius schmidti voucher NHMUK:ZD.1972.37 mitochondrion, partial genome"
3660,9573,4,7,1,935,957,0.9931333035,"Presbytis comata comata isolate comata_B460DB mitochondrion, complete genome"
3661,9573,4,7,1,1557,1580,0.9924954792,"Presbytis comata comata isolate comata_B460DB mitochondrion, complete genome"
3743,,4,7,1,811,940,0.9671732523,"Macaca maura isolate WM0011 transcription factor SOX-3 (SOX3) gene, partial cds"
3744,,4,7,1,367,367,1,"Macaca sylvanus isolate Msyl01 serotonin receptor type 1B (HTR1B) gene, complete cds"
3745,,4,7,1,363,363,1,"Macaca sylvanus isolate Msyl01 serotonin receptor type 1B (HTR1B) gene, complete cds"
3769,9443,4,7,4,758,919,0.9331571584,"Gorilla gorilla chromosome 12 taste receptor Ps4 pseudogene, complete sequence"
3779,314293,4,7,4,291,1578,0.3833061742,Pongo abelii mRNA; cDNA DKFZp469J1620 (from clone DKFZp469J1620)
3783,314293,4,7,4,442,1383,0.6158454705,"Saimiri boliviensis antizyme inhibitor 2 (AZIN2), mRNA"
3787,314293,4,7,4,350,1512,0.8902116402,"Saimiri boliviensis boliviensis cytochrome P450 3A4 mRNA, complete cds"
3788,314293,4,7,4,293,1251,0.5550987781,"Cercopithecus aethiops mRNA for poliovirus receptor AGM alpha 1, partial cds"
3794,314293,4,7,4,377,1587,0.6046448825,"Pan paniscus ZNF174 (ZNF174) gene, partial cds"
3798,314293,4,7,4,305,1498,0.3602899104,"Hylobates klossii ALX4 (ALX4) gene, partial cds"
3799,314293,4,7,4,278,1221,0.5284895285,"Saimiri boliviensis LIM homeobox protein 1 mRNA, complete cds"
3800,314293,4,7,3,418,1601,0.6195235121,"Ateles geoffroyi ZIC1 (ZIC1) gene, partial cds"
3801,9526,4,7,4,501,516,0.992248062,"Chlorocebus aethiops RTVL-Ia-like retrovirus, partial sequence"
3803,9526,4,7,4,382,552,0.9508281573,Pan paniscus cell-line Coriell PR00251hap1 genomic sequence
3804,9526,4,7,4,828,1481,0.7190122504,"Gorilla gorilla beta 1 tryptase gene, complete cds"
3814,314295,4,7,4,1017,1983,0.7580145523,"Pan paniscus acyl-malonyl condensing protein 1-like 3-like gene, complete sequence"
3828,376911,4,6,4,1683,1828,0.9608862144,"Eulemur fulvus secreted form immunoglobulin epsilon heavy chain constant region (IGHE) gene, partial cds"
3845,9461,4,6,3,591,675,0.9222222222,"Nycticebus pygmaeus isolate NPY-1 CFTR gene, partial sequence"
3859,30599,4,6,1,777,1075,0.9117829457,"Propithecus diadema isolate PDI-2 RAG1 gene, partial sequence"
3863,30600,4,6,1,777,1075,0.9117829457,"Propithecus diadema isolate PDI-2 RAG1 gene, partial sequence"
3909,376918,4,6,1,402,465,0.9698924731,"Aotus nancymaae IL-2 mRNA, complete cds"
3911,376918,4,6,1,663,894,0.8277404922,"Aotus lemurinus 2p22.3 non-coding marker, genomic sequence"
3912,376918,4,6,1,433,859,0.6922778425,"Aotus lemurinus 6p22.3 non-coding marker, genomic sequence"
3913,376918,4,6,1,516,870,0.7239463602,Aotus lemurinus marker 281 genomic sequence
3950,376919,4,6,3,553,553,1,"Callicebus brunneus clone Cb_01 ABO glycosyltransferase (ABO) gene, exon 7 and partial cds"
3951,376919,4,6,4,556,869,0.7688914461,Cacajao calvus marker 252 genomic sequence
3952,376919,4,6,4,421,884,0.7066365008,Cacajao calvus marker 636 genomic sequence
3953,376919,4,6,4,468,717,0.7694095769,Cacajao calvus marker 863 genomic sequence
3956,376919,4,6,3,704,1018,0.9296005239,"Pithecia irrorata haplotype Pi2 SEC1 pseudogene, partial sequence"
3958,376919,4,6,4,630,658,0.9769503546,"Cacajao rubicundus 8q23.1 non-coding marker, genomic sequence"
3985,38039,4,6,2,437,535,0.9239875389,"Cacajao rubicundus 3q22.2 non-coding marker, genomic sequence"
3986,38039,4,6,3,462,534,0.9644194757,"Chiropotes israelita isolate CIS-1 clone 1 ZIC3 gene, partial sequence"
4015,378855,4,6,2,258,478,0.630404463,Ateles fusciceps Alu insertion locus CebAte1 genomic sequence
4019,378855,4,6,3,262,554,0.7563176895,Ateles fusciceps Alu insertion locus Atelidae2 genomic sequence
4026,38068,4,6,2,258,478,0.630404463,Ateles fusciceps Alu insertion locus CebAte1 genomic sequence
4047,9509,4,6,1,800,1140,0.7925438596,"Ateles geoffroyi frontatus isolate RF-3 cytochrome b (cytb) gene, complete cds; mitochondrial"
4056,38070,4,6,2,688,696,0.9904214559,"Cebus apella paraguayanus cytochrome oxidase subunit II (COII) gene, complete cds; mitochondrial gene for mitochondrial product"
4064,38070,4,6,2,527,637,0.9387755102,"Cebus apella isolate CAP-13 APP gene, partial sequence"
4065,38070,4,6,2,321,412,0.9053398058,"Cebus apella isolate CAP-13 ADORA3 gene, partial sequence"
4156,9569,4,6,2,399,599,0.8330550918,"Trachypithecus auratus ASIP (ASIP) gene, complete cds"
4219,9573,4,6,1,955,957,0.9986067572,"Presbytis melalophos mitochondrion, complete genome"
4220,9573,4,6,1,1042,1044,0.9987228608,"Presbytis melalophos mitochondrion, complete genome"
4221,9573,4,6,1,1545,1554,0.9971042471,"Presbytis melalophos mitochondrion, complete genome"
4222,9573,4,6,1,684,684,1,"Presbytis melalophos mitochondrion, complete genome"
4223,9573,4,6,1,681,684,0.9978070175,"Presbytis comata comata isolate comata_B460DB mitochondrion, complete genome"
4224,9573,4,6,1,784,784,1,"Presbytis melalophos mitochondrion, complete genome"
4225,9573,4,6,1,346,346,1,"Presbytis melalophos mitochondrion, complete genome"
4226,9573,4,6,1,297,297,1,"Presbytis melalophos mitochondrion, complete genome"
4227,9573,4,6,1,1378,1378,1,"Presbytis melalophos mitochondrion, complete genome"
4228,9573,4,6,1,1806,1812,0.9983443709,"Presbytis comata comata isolate comata_B460DB mitochondrion, complete genome"
4229,9573,4,6,1,525,528,0.9971590909,"Presbytis comata comata isolate comata_B460DB mitochondrion, complete genome"
4248,325165,4,6,1,426,819,0.64000814,"Nomascus leucogenys tyrosinase genes, partial cds"
4331,314293,4,6,4,786,1444,0.6799399815,TSA: Macaca mulatta Mamu_126414 mRNA sequence
4332,314293,4,6,4,954,1062,0.9491525424,Pongo abelii mRNA; cDNA DKFZp469B1233 (from clone DKFZp469B1233)
4333,314293,4,6,3,657,666,0.9887387387,"Macaca fuscata mRNA for glutathione transferase M2, complete cds"
4334,314293,4,6,4,468,1865,0.5595174263,TSA: Macaca mulatta Mamu_3103 mRNA sequence
4339,314293,4,6,4,427,628,0.7449575372,TSA: Callithrix jacchus SKMUSCLE_08277 mRNA sequence
4349,9443,4,6,4,786,1669,0.655082884,"Hylobates lar CHRNE, MINK genes for AchR epsilon subunit, GCK family kinase, partial cds"
4350,376913,4,6,4,356,786,0.9088210348,TPA_inf: Tarsius syrichta mRNA for tumor necrosis factor ligand 8B (TNLG8B gene)
4351,376913,4,6,4,297,429,0.8663558664,"Tarsius syrichta cytochrome c oxidase subunit VIc (COX6C) mRNA, complete cds; nuclear gene for mitochondrial product"
4358,314293,4,6,4,1374,1374,1,"Aotus nancymaae FK506-binding protein FKBP51 (FKBP51) mRNA, complete cds"
4361,314293,4,6,4,637,667,0.9825087456,"Ateles fusciceps clone OLG_53 olfactory receptor-like protein gene, partial sequence"
4362,9479,4,6,4,667,667,1,"Autos azarai clone OLG_37 olfactory receptor-like protein gene, partial sequence"
4373,314293,4,6,4,524,927,0.6974110032,"Pan paniscus GBX2 (GBX2) gene, partial cds"
4375,314293,4,6,4,381,1751,0.3961545783,"Ateles geoffroyi TFEC (TFEC) gene, partial cds"
4380,314293,4,6,4,338,1865,0.6411081323,"Hylobates klossii BNC1 (BNC1) gene, partial cds"
4385,9526,4,6,4,499,1155,0.716017316,"Cercopithecus sabaeus RBM1 gene, partial cds"
4401,314294,4,6,4,478,658,0.8642350557,"Colobus guereza clone OLG_58 olfactory receptor-like protein gene, partial sequence"
4406,9526,4,6,4,878,954,0.9617400419,"Gorilla gorilla chromosome 12 taste receptor T2R14 gene, complete cds"
4413,1965096,4,5,1,635,836,0.8177033493,"Callithrix penicillata 1q31.3 non-coding marker, genomic sequence"
4414,1965096,4,5,1,639,679,0.9826215022,Callithrix penicillata marker mB22 genomic sequence
4415,1965096,4,5,1,429,597,0.8093802345,"Callithrix penicillata 3q22.2 non-coding marker, genomic sequence"
4416,1965096,4,5,1,464,500,0.9424,"Callithrix penicillata 10p12.33 non-coding marker, genomic sequence"
4417,1965096,4,5,1,456,696,0.7390804598,"Callithrix penicillata 6p22.3 non-coding marker, genomic sequence"
4418,1965096,4,5,1,552,629,0.919554849,"Callithrix penicillata 1p31.1 non-coding marker, genomic sequence"
4419,1965096,4,5,1,638,678,0.9572271386,"Callithrix penicillata Xq22.1 non-coding marker, genomic sequence"
4423,1965096,4,5,1,528,554,0.9722021661,"Callithrix geoffroyi isolate CGE-4 ZIC3 gene, partial sequence"
4424,1965096,4,5,1,582,599,0.983639399,"Callithrix geoffroyi isolate CGE-4 SGMS1 gene, partial sequence"
4425,1965096,4,5,1,675,688,0.9912790698,"Callithrix penicillata isolate CPE-10 RPGRIP1 gene, partial sequence"
4426,1965096,4,5,1,699,723,0.9806362379,"Callithrix geoffroyi isolate CGE-4 DENND5A gene, partial sequence"
4427,1965096,4,5,1,929,1000,0.98,"Callithrix penicillata isolate CPE-10 CNR1 gene, partial sequence"
4428,1965102,4,5,1,589,592,0.997972973,"Callithrix humeralifera isolate MHU803 SINE Alu_1B_F3, complete sequence"
4445,376917,4,5,2,272,294,0.9761904762,"Galago moholi voucher ABSHER009f growth hormone receptor (GHR) gene, exon 10 and partial cds"
4451,40297,4,5,2,272,294,0.9761904762,"Galago moholi voucher ABSHER009f growth hormone receptor (GHR) gene, exon 10 and partial cds"
4452,40297,4,5,2,557,630,0.9498412698,"Galago senegalensis isolate GSE-1 CFTR gene, partial sequence"
4524,30615,4,5,3,939,1259,0.8365369341,Microcebus murinus partial irbp gene for interphotoreceptor retinoid binding protein
4601,30599,4,5,2,859,863,0.9981460023,"Avahi occidentalis isolate ANK33 12S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product"
4628,376918,4,5,1,631,856,0.8219626168,Aotus lemurinus marker 399 genomic sequence
4629,376918,4,5,1,523,844,0.7180094787,Aotus lemurinus marker 659 genomic sequence
4640,376919,4,5,4,633,723,0.9004149378,"Callicebus moloch prion protein gene, partial cds"
4641,376919,4,5,4,446,745,0.6805369128,Cacajao calvus marker 888 genomic sequence
4642,376919,4,5,4,523,671,0.8283159463,Cacajao calvus marker 964 genomic sequence
4643,376919,4,5,4,462,668,0.7562874251,Cacajao calvus marker 703 genomic sequence
4644,376919,4,5,4,494,733,0.7751705321,Cacajao calvus marker 017 genomic sequence
4645,376919,4,5,4,476,896,0.8825892857,Callicebus nigrifrons marker m043_044 genomic sequence
4646,376919,4,5,4,533,734,0.7811989101,Cacajao calvus marker 136 genomic sequence
4647,376919,4,5,4,483,707,0.7473833098,Cacajao calvus marker 507 genomic sequence
